compound_id,base_rdkit_smiles,DILIst_Classification,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CID193962,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,1,9.449312301225744,-3.284717293834829,9.449312301225744,0.12128779137662615,0.6084537970432329,435.2849999999998,420.1650000000001,434.0490712000005,138,0,0.24021171341441896,-0.43704448989186323,0.43704448989186323,0.24021171341441896,1.1785714285714286,1.8571428571428572,2.4285714285714284,2.4316063041085836,1658.81517247967,32.92783875134601,28.46949433647284,15.055490875587545,19.697719513836557,14.451332493218164,7.902689976275641,4.831551608635899,5.624549878193251,2.991606451768622,3.6854359567433983,1.814098846798374,2.072353697447266,-3.6199999999999997,666367259.1965796,7.782905231102599,7.949773046529301,4.030502154250955,191.34938842904305,15.766393282814697,16.040094126951345,4.235526234984602,11.828327617421866,0.0,0.0,0.0,0.0,20.49174015137139,0.0,0.0,77.01514336191447,13.91193761170488,31.489896945999856,25.421491862827285,33.38353223145443,10.523783109476973,9.967957041894415,0.0,13.703784234591359,11.029530329014648,62.981037728600164,0.0,23.767942795303824,15.766393282814697,17.453588333505085,11.629500169719275,15.929943897949348,9.967957041894415,0.0,36.36600996965288,38.702908640830636,40.727231761812185,4.235526234984602,0.0,0.0,120.63999999999999,105.7679104664159,10.523783109476973,0.0,11.029530329014648,0.0,0.0,12.138442625584547,0.0,0.0,25.897900939843765,25.421491862827285,125.10155618985652,2.9562830023027984,7.672547933901647,18.79127511486796,-4.5431867477769305,-3.5473213556925662,-2.445052883123129,0.0,-6.569434587669657,0.0,0.1,28,3,7,0,0,0,2,1,3,7,2,8,7,0,0,0,3,4.717400000000002,109.2891,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID4634,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,14.351644421695827,-5.001123499216033,14.351644421695827,1.0656384016009648,0.6005702926906202,357.49399999999946,326.24600000000004,357.2303938520009,142,0,0.3435934237908807,-0.45010364604028985,0.45010364604028985,0.3435934237908807,1.4230769230769231,2.1538461538461537,2.8076923076923075,3.216631544614518,1747.8357578554007,45.9472292782632,43.671958466891546,12.671958466891548,24.687045922135326,21.895565264641526,6.487316974177663,4.09358823489503,4.09358823489503,2.6401532954502747,2.6401532954502747,1.5181355735970055,1.5181355735970055,-1.8299999999999996,58259763795.44654,4.112632187842237,10.350622675469163,5.092752969019969,200.7337617034521,9.84567114490726,0.0,12.160036053899976,1.4311996572326342,0.0,5.9693052879518484,4.899909730850477,4.794537184071822,0.0,0.0,74.87552111460727,31.303020662987645,34.6798873649377,18.833686689847923,55.76296501408573,5.9693052879518484,1.4311996572326342,4.899909730850477,5.893957685363079,51.16945955222194,26.049564295864123,35.77554503001347,0.0,11.840868637711289,0.0,0.0,0.0,0.0,43.45878716300629,15.132450948855558,17.734826323074365,92.25461691804179,30.212093538316473,0.0,0.0,0.0,49.769999999999996,129.75774158226497,6.165295740242042,0.0,0.0,0.0,11.840868637711289,0.0,0.0,0.0,9.84567114490726,41.18319778616903,255.1746218386864,0.0,13.286006020094863,4.322673576949145,-6.879836712960361,-5.723377110754004,-7.930460237803227,-22.960803910793228,-25.372156796752932,0.0,0.5909090909090909,26,1,4,1,0,1,1,0,1,4,1,4,10,1,0,1,2,3.342900000000002,103.43680000000008,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID5452,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,9.248512967687073,-4.679535147392292,9.248512967687073,0.047748960695389364,0.6192081845073194,370.5869999999996,344.3790000000001,370.1537408320007,132,0,0.06570877121015486,-0.3395499887215946,0.3395499887215946,0.06570877121015486,1.32,2.24,3.16,2.2658349431291205,1798.8984340745385,39.99711733102786,38.21092377192764,13.843916933783095,22.441117351358166,19.6581373674276,8.291130529283054,4.50674416517758,6.13973732703303,3.0453003151131957,4.452619372339837,1.984128743788198,3.120130149927274,-1.0999999999999996,11365778506.025787,4.478757222851547,7.6461936355218905,3.574511597657241,196.05643444357227,9.799819461700954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,30.219647266047083,68.98747892801926,53.24561514645314,20.970082442558663,35.63972246042572,34.89854244814936,0.0,4.899909730850477,0.0,46.196042500220486,31.053380100881068,42.29693095364306,0.0,0.0,4.899909730850477,11.374772549367124,0.0,23.52376989878223,37.071272569230715,0.0,0.0,61.1314220657433,56.98338138019639,0.0,0.0,0.0,6.48,130.92112610411178,4.1122756685106605,0.0,28.42367962963271,0.0,0.0,0.0,0.0,0.0,0.0,31.527446791915054,219.4082643139398,0.15374874088753798,-3.181128842147511,0.0,-2.0782369352061814,0.0,-11.785711485517583,-20.691241360200415,-12.90902776508905,0.0,0.42857142857142855,25,0,2,0,2,2,2,0,2,4,0,4,6,0,1,1,4,5.885600000000005,110.68000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CID25517,[NH4+],0,5.875,-2.0,5.875,2.0,0.3932132102438689,18.038999999999998,14.007,18.03382554809,8,0,0.34221475682023506,-0.36885902728094044,0.36885902728094044,0.34221475682023506,4.0,4.0,4.0,3.0237157840738176,19.11941547876375,4.5,4.447213595499958,0.4472135954999579,2.0,1.7888543819998317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,3.6096404744368114,9.794918885827993e-05,-27.040000000000028,-104.0400000000001,13.356336653474942,6.122645347446215,0.0,0.0,0.0,0.0,5.6473683133128025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6473683133128025,0.0,0.0,6.122645347446215,0.0,0.0,0.0,0.0,0.0,0.0,6.122645347446215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6473683133128025,0.0,0.0,36.5,6.122645347446215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6473683133128025,23.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3762,5.9848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CID4595,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,1,14.188694255479966,-4.093500212585036,14.188694255479966,0.04494556773326597,0.7280085381147323,293.3699999999996,274.21799999999996,293.1528122280005,112,0,0.16967730777761764,-0.34691747198915435,0.34691747198915435,0.16967730777761764,1.5909090909090908,2.5,3.3636363636363638,2.285868237515411,1641.845261972669,31.790010549841313,29.74988907696374,10.749889076963738,18.217990804895837,15.492978527231763,5.992978527231764,4.342978527231763,4.342978527231763,3.1207649317318045,3.1207649317318045,2.141784509512139,2.141784509512139,-2.36,251055795.20913762,3.935608209426944,4.833784702035854,1.8316089521630117,155.63279890394114,9.13419929558271,5.824404497999927,5.783244946364939,0.0,0.0,0.0,4.794537184071822,4.983978520947208,0.0,0.0,18.127256122989884,25.640160627617732,68.95108322808973,10.96606844936176,30.838949751305996,16.686169878445995,0.0,14.118177816529919,12.869784585645323,26.094601604270384,0.0,53.597249236828084,0.0,0.0,0.0,0.0,0.0,0.0,19.901422762894857,19.84561148592757,12.745849802658757,54.29365863718081,36.5154652522827,0.0,10.902924932081056,0.0,39.82,109.2478053051898,4.794537184071822,0.0,9.13419929558271,0.0,0.0,0.0,0.0,0.0,4.983978520947208,26.044412567234176,156.04733861898114,0.0,17.49905644997005,-0.923260673868312,-3.4613864612202896,-7.415075832298282,-4.07862460313556,-10.304123266654384,-10.86392423177439,0.0,0.3333333333333333,22,0,4,1,0,1,1,2,3,4,0,4,4,0,0,0,4,3.1285200000000017,86.02450000000005,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID65864,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,1,13.727674665823546,-4.798067933050063,13.727674665823546,0.08230091833732978,0.1885085511958729,496.4739999999999,478.3300000000002,496.0646453560005,176,0,0.352265623849492,-0.4765594219176399,0.4765594219176399,0.352265623849492,1.71875,2.5625,3.28125,2.2938334583062914,1596.2997722607563,39.060113453385554,32.61344513319297,16.246438295048424,22.205760867896927,16.18414291945186,9.05342590487962,5.045048525043495,6.535300177565515,3.3484972128519868,4.522829874466931,2.1802208007995962,2.9679830756760657,-2.34,7110442918.830323,9.878934100250614,10.071428379303713,4.560061597190375,212.530741062915,25.001155643102898,7.0677978692260535,7.615794888264755,12.494815868404848,18.79689334843605,5.9693052879518484,14.48898409899412,9.476340119217006,8.78083009534964,5.098681808301038,23.52376989878223,15.999874721379001,18.225943568713625,39.02737261700089,64.82900435826117,41.30743464543709,2.8623993144652684,30.41697801889481,0.0,29.315762937925115,31.56583671501548,11.2701438431251,0.0,0.0,5.309813353288375,8.78083009534964,0.0,23.52376989878223,103.76794893851232,30.354197144131504,0.0,20.561378342553297,16.426580324945807,1.4118420783282006,1.4311996572326342,0.0,169.0,123.66890122564165,23.164441647565106,0.0,4.681802935145184,0.0,0.0,0.0,0.0,0.0,30.479931335625245,29.572482689146817,175.66601266349363,-1.8182839546366054,39.105837750301305,14.687450890981538,-20.344761095248074,-7.131946859652124,0.0,-4.099218873633781,-11.133533071664042,-4.014890783275181,0.6,32,3,13,0,2,2,0,1,1,13,3,17,13,0,1,1,3,-1.290599999999999,103.21930000000002,1,1,0,0,0,4,0,0,1,1,3,2,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
CID636397,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@H]2CCCCO2)[C@H](C)O1,1,14.995093464259591,-5.532947875195128,14.995093464259591,1.4150673637597213,0.23627210692316827,627.6430000000017,590.3470000000003,627.2315756240009,242,0,0.29314826169360336,-0.5068479547044317,0.5068479547044317,0.29314826169360336,1.2444444444444445,2.1333333333333333,2.911111111111111,1.8564935062518872,3062.7091630676696,64.10156533771294,58.34619308106632,21.346193081066314,36.337770452488186,29.72113761954818,11.693717266692815,8.656259788127546,8.656259788127546,6.137134391091574,6.137134391091574,4.270959843774351,4.270959843774351,-3.43,1.0526527241143264e+16,9.796912643597748,12.062098262326929,5.314156668888378,310.77983595603433,49.83926450915536,38.312273737358076,24.098646629803675,8.645644260830208,2.8623993144652684,0.0,14.383611552215466,0.0,0.0,0.0,12.08483741532659,32.013085528947116,70.3181437890686,56.4497213304269,103.8203584835777,17.34973483909482,5.724798628930537,0.0,5.719716975726273,87.48059562252904,20.155922944715165,51.50796507317185,0.0,17.248535499851716,10.456579929526322,0.0,17.248535499851716,0.0,99.9768252474765,30.114913900601398,0.0,130.2598332104949,18.127256122989884,2.8236841566564013,0.0,0.0,204.29999999999998,199.46247095508897,29.46195567008788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1720957182289,54.91110572419157,339.2456093142384,0.0,44.33092621809247,17.076045026260896,-18.21368381593189,-13.191902803006492,-9.765882092378535,-55.95670351671927,-14.009180160713125,-3.7652281698425636,0.53125,45,6,13,2,2,4,2,0,2,13,5,13,14,0,2,2,6,1.5521999999999991,154.21159999999975,0,2,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID54687,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,1,14.191800463457035,-5.801573089884103,14.191800463457035,2.289739460110253,0.39708378626335494,424.5339999999995,388.24600000000015,424.2461034920009,170,0,0.3084322722958733,-0.4811594283591779,0.4811594283591779,0.3084322722958733,1.5333333333333334,2.433333333333333,3.1333333333333333,3.709109015268492,2025.943458745499,53.499635521070495,50.357738033247045,14.357738033247042,28.6392642869692,25.015986323710905,7.3829931618554525,4.993473610674221,4.993473610674221,3.0227253202103586,3.0227253202103586,1.9050913993878116,1.9050913993878116,-1.7000000000000002,2924782979313.7764,4.9463559634060275,11.070673451799568,6.653663308419858,228.91625265005652,25.172095718228896,6.080018026949988,0.0,4.293598971697903,1.4311996572326342,11.938610575903697,9.589074368143644,0.0,0.0,0.0,38.71189158999373,42.85271950611294,46.53584649094798,40.10224656073398,78.6254438838196,11.938610575903697,5.724798628930537,0.0,23.575830741452314,83.11329786766326,0.0,23.729319768175966,0.0,0.0,0.0,0.0,0.0,0.0,60.987514419830404,14.325937321943691,23.575830741452314,102.65749955731025,23.729319768175966,0.0,1.4311996572326342,0.0,124.29,142.35705895319524,15.072108592824522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.172095718228896,44.106038201696705,305.13011976248976,0.0,26.477730157115104,14.820762360168926,-2.4564740992433087,-27.812981959819734,-7.150671060261401,-52.160628479208555,-14.097856681240733,0.0,0.7391304347826086,30,4,7,2,0,2,0,0,0,7,4,7,16,0,0,0,2,2.4404000000000003,111.44320000000006,1,3,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID148192,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,1,15.881097183366414,-6.442441163687618,15.881097183366414,1.184853947338295,0.15431195958816882,704.8690000000021,652.4530000000001,704.3897480040016,276,0,0.4070235526543356,-0.45287023541171595,0.45287023541171595,0.4070235526543356,0.8627450980392157,1.4705882352941178,2.0588235294117645,3.275856229241758,3688.795195391264,82.33953412367646,76.54101960624679,24.54101960624679,45.206525312490605,38.19389475480084,12.49679208233715,8.514222839617435,8.514222839617435,4.812979566037416,4.812979566037416,2.8398355119675336,2.8398355119675336,-5.01,8.619061185830661e+28,9.310698406474314,18.291597116963185,12.676170892886663,373.40321774696383,30.511974158572436,12.03578493669929,5.6473683133128025,7.33837938658414,5.907179729351506,12.18648014187683,19.99186903548328,14.597986892098174,0.0,0.0,101.535539780407,40.41464623884352,54.886754306888534,66.13670731216884,103.8337032883077,24.00083960057984,1.4311996572326342,31.341147251159292,10.829980938793557,78.11483272141831,20.572764602081122,89.8088226861683,0.0,11.257379486545457,21.348256206257552,9.589074368143644,0.0,0.0,85.24019852790148,31.932584861389067,10.829980938793557,116.66390782716827,78.68191970277431,5.6473683133128025,11.257379486545457,0.0,171.21999999999997,260.9417887657987,26.12034408650224,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,19.566512619654517,54.97295039218722,453.96681778848284,0.0,62.7067999161758,-4.245597987450695,-21.939951277348005,-8.102635298558994,-41.12730085605358,-20.193632727263903,-44.48517300339291,-8.82932655459052,0.4473684210526316,51,5,13,0,0,0,2,1,3,9,5,13,17,0,0,0,3,4.2116000000000025,193.87659999999937,0,1,0,0,0,1,0,0,0,0,4,4,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CID60855,CC(=O)N[C@@H]1[C@@H](N=C(N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,0,12.788436673280422,-4.853877078609222,12.788436673280422,0.7811305482936977,0.1880416036917635,332.3129999999997,312.1530000000001,332.13319898000054,130,0,0.3704075299187696,-0.47822194910351973,0.47822194910351973,0.3704075299187696,1.826086956521739,2.6956521739130435,3.3043478260869565,4.771187214631562,1147.7821813647374,34.36144284063629,30.646592415246875,10.646592415246875,19.22243317307226,14.59369508771057,5.224633948355326,3.4590511623833433,3.4590511623833433,1.9911391931920919,1.9911391931920919,1.2324103487696856,1.2324103487696856,-2.37,283073213.9042594,4.815553171319863,7.760374973417793,4.806105274459512,159.53304479940763,41.92134302296982,18.240054080849966,13.01876496038484,15.959943572705583,1.4311996572326342,5.9693052879518484,4.794537184071822,9.786941916707491,0.0,0.0,0.0,6.052071746035566,10.964167785806339,29.560838628977336,56.898724595885994,17.83603958604719,5.724798628930537,5.309813353288375,16.431838684088213,37.12773113484493,6.558985242916288,11.811236617691742,0.0,0.0,16.74924730474092,0.0,0.0,0.0,79.39969558263951,14.325937321943693,0.0,21.930236235168096,16.80364135032741,7.059210391641003,1.4311996572326342,0.0,200.71999999999994,90.08323988624106,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.427637497064516,32.599216092244006,159.61105490502493,0.0,28.249521604938266,13.648665590445441,-1.5622610965873953,-8.674465046821197,-11.20517756099354,-14.201107568027211,-8.282897494646011,0.0,0.5833333333333334,23,9,11,0,1,1,0,0,0,8,7,11,10,0,0,0,1,-3.7854999999999976,76.89370000000001,1,3,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID110635,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,0,14.199167007852516,-4.087679043839761,14.199167007852516,0.030499338624338845,0.6925587527204075,389.4109999999998,370.2590000000001,389.13755608800045,146,0,0.24547168539751604,-0.4535954682508703,0.4535954682508703,0.24547168539751604,1.2758620689655173,2.1379310344827585,3.0344827586206895,1.9127673824459146,2043.29052974519,36.38386867697599,32.974633948355326,13.974633948355326,21.64518226536385,17.46081284889138,8.013599253391423,5.969865279845926,5.969865279845926,4.379289889211774,4.379289889211774,3.170422711281316,3.170422711281316,-3.479999999999999,10439156067.505796,6.256916074443901,5.761738136388627,2.2392962136056878,193.10366386783042,24.250548639530304,8.759409580690086,12.910865744896011,18.55940504320621,0.0,0.0,9.589074368143644,0.0,0.0,0.0,24.16967483065318,29.254159106383874,36.79939750939225,27.593096270538005,45.14829636513593,22.71728439078407,0.0,14.776822731930206,0.0,18.40870983802867,20.21773216910139,59.11776193188552,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,52.82680682808425,15.961999269473022,0.0,47.51237745765609,42.29693095364306,1.4118420783282006,10.902924932081056,0.0,74.87,141.76033145806844,12.330591480484083,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,32.81770488465181,171.14525856226842,0.0,27.261555998164482,-0.9079618869152595,-4.646618611950952,-6.35818071729891,-15.552486318620657,-3.842831278344674,-10.932069080635781,0.0,0.2727272727272727,29,1,7,0,3,3,2,1,3,4,1,7,2,0,1,1,6,2.2112999999999996,104.68170000000005,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID4170,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0,13.958344198790623,-5.326101670587374,13.958344198790623,0.29579979213907803,0.8553020577996142,365.8419999999998,349.7140000000001,365.0600900520005,126,0,0.2616133746841807,-0.36433917430202833,0.36433917430202833,0.2616133746841807,1.5,2.2916666666666665,3.0,2.679582130587743,1560.822871031473,31.237604307034015,27.352598421364554,12.925023948310736,17.877561967393284,13.822812821386636,7.799199836696628,4.391359274723081,6.127704717852486,2.898564242788883,4.116184843618002,1.9120991645855665,2.8498842912903997,-2.0899999999999994,112358434.30195943,6.014326315266729,5.767518337625222,2.7469333598937364,167.47128329918274,5.309813353288375,13.86099488351039,1.4118420783282006,10.023291153407584,5.907179729351506,0.0,9.694446914922299,13.542820220500968,0.0,0.0,29.7281960132224,37.39449184927824,13.91193761170488,25.86878097331342,35.26772163359822,38.90618332235873,0.0,0.0,5.12502323617203,24.74109496144535,10.20972308413885,52.40404854311508,0.0,0.0,15.334746320310883,11.374772549367124,0.0,11.600939890232516,20.466803965016656,10.023291153407584,6.851892117295679,40.593193514974374,41.14999572149754,9.258159548725928,0.0,0.0,92.5,109.57541017285865,13.212334168400758,0.0,10.20972308413885,0.0,0.0,0.0,0.0,0.0,0.0,33.65632735542997,152.84924490917297,5.915557539624698,12.206053647539257,-2.451912612324544,-5.189459198545673,-1.9089967561098515,-7.564944812844194,-3.779614079428068,-7.3053825220528,-5.326101670587374,0.1875,24,3,6,0,1,1,2,0,2,4,2,8,5,0,0,0,3,2.714120000000001,93.89840000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
